id,hotel_cluster
6119,91 48 41 30 42
6120,30 60 61 76 91
6121,59 16  2 14 12
6122,91 48 41 30 42
6123,99 29 64 91 48
6124, 2 22 91 48 41
6125,91 48 41 30 42
6126,91 48 41 30 42
6127,62 36 63 91 48
6128,91 48 41 30 42
6129,47 91 48 41 30
6130,91 48 41 30 42
6131,12 91 48 41 30
6132, 0 21 97 96 98
6133,91 48 41 30 42
6134,37 44 91 48 41
6135,91 48 41 30 42
6136,59 16  2 14 12
6137,58 57 85 97 91
6138,64 58 37 91 48
6139,91 48 41 30 42
6140,97 41 91 48 41
6141,97 68 37 18 98
6142,91 48 41 30 42
6143,57 82  5 23 38
6144,91 48 41 30 42
6145, 9 68 72 95 16
6146,36 64  5  6 30
6147,91 48 41 30 42
6148,91 48 41 30 42
6149,91 48 41 30 42
6150,56 70 98 17 41
6151,91 48 41 30 42
6152,36 64  5  6 30
6153,91 48 41 30 42
6154, 5 20 30 36 15
6155,44 81 36 78 63
6156,91 48 41 30 42
6157,91 48 41 30 42
6158,36 64  5  6 30
6159,31 12 99  7  9
6160,41  1 21 79 91
6161,56 70 41 55 69
6162,13 76 57 35  8
6163,91 48 41 30 42
6164,91 48 41 30 42
6165, 0 21 50 48 41
6166,91 48 41 30 42
6167,91 48 41 30 42
6168,91 48 41 30 42
6169,91 48 41 30 42
6170,91 48 41 30 42
6171,91 48 41 30 42
6172,91 48 41 30 42
6173,91 48 41 30 42
6174,87 29 82 14 51
6175,91 48 41 30 42
6176,91 48 41 30 42
6177,91 48 41 30 42
6178,12 22 46 64 58
6179,68  9 91 48 41
6180,97 86 30 64 25
6181,91 48 41 30 42
6182,58 57 85 97 91
6183,91 48 41 30 42
6184,91 48 41 30 42
6185,36 82 29 91 48
6186,82 91 48 41 30
6187,91 48 41 30 42
6188,97 86 11  6 99
6189,91 48 41 30 42
6190,91 48 41 30 42
6191, 8 22 78 99 10
6192,55 70 16 95  2
6193,91 48 41 30 42
6194, 6 16 10 15 59
6195,91 48 41 30 42
6196,91 48 41 30 42
6197,91 48 41 30 42
6198,91 48 41 30 42
6199,91 48 41 30 42
6200,67 46 91 48 41
6201,61 81 11 29 30
6202,91 48 41 30 42
6203,99 29 64 91 48
6204,36 64  5  6 30
6205, 1 45 79 54 24
6206,91 48 41 30 42
6207,82 76 60 67 12
6208,91 48 41 30 42
6209,39 91 48 41 30
6210,91 48 41 30 42
6211,81  2 57 91 48
6212,12 48 83 14 30
6213,57 82  5 23 38
6214, 8 99 64 35  9
6215, 8 99 64 35  9
6216,82 64 46 29 58
6217, 2 59 99 37  5
6218,51 91 48 41 30
6219,96 10 18 31 37
6220,85 57 33 64  6
6221,91 48 41 30 42
6222,91 48 41 30 42
6223,20 89 86 38 67
6224,91 48 41 30 42
6225,91 48 41 30 42
6226,91 48 41 30 42
6227,91 48 41 30 42
6228,25 36 62 81  5
6229,83 55 91 21 68
6230,39 70 72 40 94
6231, 1 45 79 54 24
6232,47  6  7 48 83
6233,55 70 16 95  2
6234,91 48 41 30 42
6235,81  2 57 91 48
6236,85  7 12 15 29
6237,91 48 41 30 42
6238,97 86 11  6 99
6239, 8 22 78 99 10
6240,91 48 41 30 42
6241,91 48 41 30 42
6242,91 48 41 30 42
6243,91 48 41 30 42
6244,56 41 70 21 69
6245,77 94 13 95 16
6246,16 21 92 97 91
6247,97 86 30 64 25
6248,40 49 91 48 41
6249,95 18 41 91 37
6250,48 91 48 41 30
6251,73 41 37 69 91
6252,91 48 41 30 42
6253,65 52 96 66 87
6254, 2 80 52 65 26
6255,91 48 41 30 42
6256, 1 45 79 54 24
6257, 9 98 76 95 23
6258,28 91 48 41 30
6259,95 18 41 91 37
6260, 1 45 79 24 71
6261,25  0  9 21 32
6262, 9 68 72 95 16
6263,91 48 41 30 42
6264,40 23 34 48 94
6265,91 48 41 30 42
6266,13 76 57 35  8
6267,39 70 72 40 94
6268,10  3 17 83 91
6269, 1 45 79 24 71
6270,58 22 62  3 14
6271,30 60 61 76 91
6272,38 91 48 41 30
6273,31 12 99  7  9
6274,91 15 91 48 41
6275,36 64  5  6 30
6276,91 48 41 30 42
6277,91 48 41 30 42
6278,21 91 48 41 30
6279,91 48 41 30 42
6280,91 48 41 30 42
6281, 2 59 99 37  5
6282,15 25 29 42 57
6283,91 48 41 30 42
6284,91 48 41 30 42
6285,91 48 41 30 42
6286,91 48 41 30 42
6287,64 58 37 91 48
6288,99 25  2  6 11
6289,12 48 83 14 30
6290,57 82  5 23 38
6291,36 64  5  6 30
6292, 1 45 79 54 24
6293, 8 99 64 35  9
6294,22 64 91 48 41
6295,78  8 43 35 82
6296, 2 38 78 29 89
6297,91 48 41 30 42
6298,91 48 41 30 42
6299,30 37  5 51 76
6300, 0 21 50 48 41
6301,91 48 41 30 42
6302,91 48 41 30 42
6303,70 41 91 84  4
6304,91 48 41 30 42
6305,91 48 41 30 42
6306,56 41 70 21 69
6307, 1 45 79 24 71
6308,36 76 77 99 91
6309,91 48 41 30 42
6310,97 86 11  6 99
6311,91 48 41 30 42
6312,68 91 84 91 48
6313, 9 98 76 95 23
6314,78  3 22  8 30
6315,91 48 41 30 42
6316,97 11 91 48 41
6317,29 89 64 16 76
6318,91 48 41 30 42
6319,57 12 40 97 50
6320,26  4 55 84 87
6321,91 48 41 30 42
6322,11 12 20 37 62
6323,21 91  9 13 28
6324,91 48 41 30 42
6325,91 48 41 30 42
6326,91 48 41 30 42
6327,91 48 41 30 42
6328,91 48 41 30 42
6329,91 48 41 30 42
6330,82 59 91 48 41
6331,91 48 41 30 42
6332,21  0 84 19 37
6333, 9 98 76 95 23
6334,91 48 41 30 42
6335,91 48 41 30 42
6336,91 48 41 30 42
6337,91 48 41 30 42
6338,97 86 11  6 99
6339,91 48 41 30 42
6340,91 48 41 30 42
6341,40 25 76  5 11
6342,62 18 40 41 57
6343,30 36 91 48 41
6344,30 36 91 48 41
6345,39 70 72 40 94
6346,91 48 41 30 42
6347,91 48 41 30 42
6348,63 61 85 90 34
6349,91 48 41 30 42
6350,36 91 48 41 30
6351,86 91 48 41 30
6352,12 57 76 85 92
6353,91 48 41 30 42
6354,91 48 41 30 42
6355,31 36 63 80 81
6356,91 48 41 30 42
6357,85 57 33 64  6
6358,91 48 41 30 42
6359,83 55 91 21 68
6360,10 22 26 84 89
6361,99 29 64 91 48
6362,91 48 41 30 42
6363,91 48 41 30 42
6364,91 48 41 30 42
6365,21  9 18 48 19
6366,55 70 16 95  2
6367,91 48 41 30 42
6368,91 48 41 30 42
6369,32 16 23 47 48
6370,15 43 91 48 41
6371,70 37 97 91 48
6372,91 48 41 30 42
6373, 2 22 91 48 41
6374,28 91 48 41 30
6375,23  2 39 91 48
6376,91 48 41 30 42
6377,91 49  2 97 18
6378,91 48 41 30 42
6379,91 48 41 30 42
6380,67 78 91 48 41
6381, 1 45 79 54 24
6382,10 22 26 84 89
6383,56 70 41 69  3
6384,33 83 91 48 41
6385,19 91 48 41 30
6386,21 91 95 99 19
6387,17 50  4 40 55
6388, 8 99 64 35  9
6389,97 86 11  6 99
6390,25 99 30 38 64
6391,91 48 41 30 42
6392,95 18 41 91 37
6393,91 48 41 30 42
6394,91 48 41 30 42
6395,91 48 41 30 42
6396,91 48 41 30 42
6397,91 48 41 30 42
6398,91 48 41 30 42
6399,36 64  5  6 30
6400,46 43 20 78 67
6401,73 25 37 90 91
6402,62 18 40 41 57
6403,91 48 41 30 42
6404,58 29 81 91 48
6405,91 48 41 30 42
6406, 2 48 50 40 59
6407,97 86 30 64 25
6408,91 48 41 30 42
6409,58 64 29 93 91
6410,61 81 12 57 30
6411, 1 45 79 54 24
6412, 7 29 46 91 48
6413,56 70 98 17 41
6414,21  0 84 19 37
6415,91 48 41 30 42
6416,13 76 57 35  8
6417,91 48 41 30 42
6418,82 64 46 29 58
6419,91 48 41 30 42
6420,91 48 41 30 42
6421,15 61 91 48 41
6422,91 48 41 30 42
6423,97 86 11  6 99
6424,91 48 41 30 42
6425,91 48 41 30 42
6426,91 48 41 30 42
6427,91 48 41 30 42
6428,91 48 41 30 42
6429,91 48 41 30 42
6430,91 48 41 30 42
6431,97 68 37 18 98
6432,97 86 30 64 25
6433,18 71 34 91 84
6434,46 82 67 91 48
6435,15 25 29 42 57
6436, 3 20 30 62 91
6437,40 25 76  5 11
6438,33 91 48 41 30
6439, 1 45 79 54 24
6440,26 91 48 41 30
6441, 8 91 48 41 30
6442, 8 91 48 41 30
6443,91 48 41 30 42
6444,91 48 41 30 42
6445,21 91 95 99 19
6446, 6 16 95 55 69
6447,56 41 70 21 69
6448,91 48 41 30 42
6449,65 61 91 48 41
6450,91 48 41 30 42
6451,91 48 41 30 42
6452,91 48 41 30 42
6453,91 48 41 30 42
6454,91 48 41 30 42
6455,91 48 41 30 42
6456,91 48 41 30 42
6457,91 48 41 30 42
6458,91 48 41 30 42
6459,32 51 15 91 48
6460,91 48 41 30 42
6461,91 48 41 30 42
6462,91 48 41 30 42
6463, 2 59 99 37  5
6464,22 37 43 62 99
6465,91 48 41 30 42
6466,21 72  0 28 73
6467,19 59 13 49  4
6468,91 48 41 30 42
6469,85 57 60 46 91
6470,57 12 40 97 50
6471,91 48 41 30 42
6472, 0 21 97 96 98
6473,91 91 48 41 30
6474,90 98  3  9 37
6475,97 86 30 64 25
6476,57 12 40 97 50
6477,91 48 41 30 42
6478,97 68 37 18 98
6479,46 91 48 41 30
6480,91 48 41 30 42
6481,91 48 41 30 42
6482,91 48 41 30 42
6483,97 86 11  6 99
6484,91 48 41 30 42
6485,91 48 41 30 42
6486,91 48 41 30 42
6487,91 48 41 30 42
6488,91 48 41 30 42
6489,22 91 48 41 30
6490,12 22 46 64 58
6491,44 22 91 48 41
6492,97 86 30 64 25
6493,91 48 41 30 42
6494, 8  5 11 22 64
6495,78  8 43 35 82
6496,73 41 37 69 91
6497,91 48 41 30 42
6498,91 48 41 30 42
6499,91 48 41 30 42
6500,97 86 30 64 25
6501,97 86 11  6 99
6502,82 64 46 29 58
6503,57 12 40 97 50
6504,56 41 70 21 69
6505, 1 45 79 24 71
6506,91 48 41 30 42
6507,29 89 64 16 76
6508,91 48 41 30 42
6509, 0 21 50 48 41
6510,91 48 41 30 42
6511,91 48 41 30 42
6512,12 22 46 64 58
6513,91 48 41 30 42
6514,91 48 41 30 42
6515,30 36 91 48 41
6516,91 48 41 30 42
6517, 6 16 95 55 69
6518,91 48 41 30 42
6519,91 48 41 30 42
6520,91 48 41 30 42
6521,56 41 70 21 69
6522,83 16 48 70  0
6523,91 48 41 30 42
6524,67 46 91 48 41
6525,12 22 46 64 58
6526,91 48 41 30 42
6527, 2 22 91 48 41
6528,12 40 93 91 48
6529,91 48 41 30 42
6530,27 80 74 91 48
6531, 1 45 79 24 71
6532,91 91 48 41 30
6533,92 91 48 41 30
6534,91 48 41 30 42
6535,64 91 48 41 30
6536,25  2 98 91 48
6537,91 48 41 30 42
6538,91 48 41 30 42
6539,34 73 90 26 84
6540,91 48 41 30 42
6541, 2 75 91 48 41
6542,91 48 41 30 42
6543,36 64  5  6 30
6544,91 48 41 30 42
6545,91 48 41 30 42
6546,57 82  5 23 38
6547,91 48 41 30 42
6548,97 91 48 41 30
6549,91 48 41 30 42
6550,91 48 41 30 42
6551,29 89 64 16 76
6552,85 57 33 64  6
6553,90 98  3  9 37
6554,91 48 41 30 42
6555,91 48 41 30 42
6556,91 48 41 30 42
6557, 7 85 25 12 57
6558,12 48 83 14 30
6559,91 48 41 30 42
6560,56 41 70 21 69
6561,67 91 48 41 30
6562,91 48 41 30 42
6563, 5 67 91 48 41
6564,91 48 41 30 42
6565,44 81 36 78 63
6566,39 70 72 40 94
6567,91 48 41 30 42
6568,40 16 94 91 48
6569,83 55 91 21 68
6570,21 91 95 99 19
6571,91 48 41 30 42
6572,91 48 41 30 42
6573,91 48 41 30 42
6574,91 48 41 30 42
6575,56 70 41 55 69
6576,68 69 95 91 48
6577,91 48 41 30 42
6578,91 48 41 30 42
6579,91 48 41 30 42
6580,11  9 91 48 41
6581,91 16 95 28 21
6582,91 48 41 30 42
6583,91 48 41 30 42
6584,16  4 91 48 41
6585, 2 38 78 29 89
6586, 8 22 78 99 10
6587,91 48 41 30 42
6588,42  6 18 28 41
6589,91 40 94 48 13
6590,18  4  5  6 16
6591,91 48 41 30 42
6592, 8 99 64 35  9
6593,97 68 37 18 98
6594,20 91 48 41 30
6595,46 91 48 41 30
6596,91 48 41 30 42
6597,46 43 20 78 67
6598,91 48 41 30 42
6599,91 48 41 30 42
6600,44 81 36 78 63
6601,56 41 70 21 69
6602,29 91 48 41 30
6603,91 48 41 30 42
6604,30 36 91 48 41
6605,51 91 48 41 30
6606,91 48 41 30 42
6607,83 55 91 21 68
6608,83 37 40 68 91
6609,89 95  6 16 17
6610,68  9 91 48 41
6611,68 69 95 91 48
6612,47 40 77 91 39
6613, 1 45 79 54 24
6614,91 48 41 30 42
6615,91 48 41 30 42
6616,29 89 64 16 76
6617,82 76 60 67 12
6618,12 29 57 91 48
6619,17 83 15 37 50
6620,91 48 41 30 42
6621, 1 45 79 24 71
6622,91 48 41 30 42
6623,36 29 81 46 32
6624,91 48 41 30 42
6625,91 91 48 41 30
6626,80 87 73 55 83
6627,91 48 41 30 42
6628,96 26 17 98 41
6629, 9 25 11 37  5
6630, 1 45 79 54 24
6631,91 48 41 30 42
6632,91 94 37 72 91
6633,91 48 41 30 42
6634,91 48 41 30 42
6635,65 52 96 66 87
6636,12 91 48 41 30
6637,18 71 34 91 84
6638,26  4 55 84 87
6639,36 64  5  6 30
6640,56 41 70 21 69
6641,85 57 33 64  6
6642,91 48 41 30 42
6643,13 76 57 35  8
6644,91 48 41 30 42
6645,91 48 41 30 42
6646,47 40 77 91 39
6647,91 48 41 30 42
6648,91 48 41 30 42
6649,91 48 41 30 42
6650,56 41 70 21 69
6651,91 48 41 30 42
6652,85 57 33 64  6
6653,91 48 41 30 42
6654,62 18 40 41 57
6655,91 48 41 30 42
6656,36 29 81 46 32
6657,91 48 41 30 42
6658,91 48 41 30 42
6659,91 48 41 30 42
6660, 2 59 99 37  5
6661,59 16  2 14 12
6662,82 64 46 29 58
6663,90 98  3  9 37
6664,96 10 18 31 37
6665,25 91 48 41 30
6666,91 48 41 30 42
6667,91 48 41 30 42
6668,91 48 41 30 42
6669,91 48 41 30 42
6670,91 48 41 30 42
6671,89 95  6 16 17
6672,97 68 37 18 98
6673,12 29 57 91 48
6674,91 48 41 30 42
6675,83 55 91 21 68
6676,95 18 41 91 37
6677,70 21 55 56 83
6678,73 48 14 83 47
6679, 1 45 79 54 24
6680,56 41 70 21 69
6681, 1 45 79 24 71
6682,29 89 64 16 76
6683,91 48 41 30 42
6684,91 48 41 30 42
6685,97 68 37 18 98
6686,91 48 41 30 42
6687,91 48 41 30 42
6688,56 41 70 21 69
6689,91 48 41 30 42
6690, 2 38 78 29 89
6691,91 48 41 30 42
6692, 6 16 10 15 59
6693,97 86 30 64 25
6694,91 48 41 30 42
6695,91 48 41 30 42
6696,57 12 40 97 50
6697,25 36 62 81  5
6698,91 48 41 30 42
6699,97 64 91 48 41
6700, 0 21 50 48 41
6701,96 10 18 31 37
6702,91 48 41 30 42
6703,29  3 82  2  5
6704,97 86 30 64 25
6705,59 16  2 14 12
6706, 2 29 46 64 91
6707,91 48 41 30 42
6708,91 48 41 30 42
6709,25 42 91 48 41
6710,82 64 46 29 58
6711,91 48 41 30 42
6712,91 48 41 30 42
6713,97 68 37 18 98
6714,36 64  5  6 30
6715,65 52 87 66 84
6716,91 48 41 30 42
6717,91 48 41 30 42
6718,91 48 41 30 42
6719,91 48 41 30 42
6720,63 61 85 90 34
6721, 2 59 99 37  5
6722,15 25 29 42 57
6723,29 89 64 16 76
6724, 4 68 14 16 50
6725,46 43 20 78 67
6726,91 48 41 30 42
6727,91 48 41 30 42
6728,91 48 41 30 42
6729,15 99 86 91 48
6730, 9 68 72 95 16
6731,97 64 69 11 86
6732,26  4 55 84 87
6733,21 72  0 28 73
6734,23 14 35 50 91
6735,40 91 48 41 30
6736,18 91 91 48 41
6737,25 11 18 41 83
6738,91 48 41 30 42
6739,91 48 41 30 42
6740,56 41 70 21 69
6741,95 91 48 41 30
6742,95 37 97 91 48
6743, 0 13 26 34 58
6744,91 48 41 30 42
6745,91 48 41 30 42
6746,91 48 41 30 42
6747, 5 20 30 36 15
6748,89 95  6 16 17
6749,25 91 48 41 30
6750,25 36 62 81  5
6751,25 36 62 81  5
6752,91 48 41 30 42
6753, 8 99 64 35  9
6754,46 82 67 91 48
6755,91 48 41 30 42
6756,18 71 34 91 84
6757,28 33 77 91 48
6758,91 48 41 30 42
6759,97 86 30 64 25
6760,91 48 41 30 42
6761,97 86 30 64 25
6762,85 57 33 64  6
6763,91 48 41 30 42
6764, 0 21 97 96 98
6765,34 49 91 48 41
6766,91 48 41 30 42
6767,42 33 16 18  6
6768,91 48 41 30 42
6769,91 48 41 30 42
6770, 9 25 11 37  5
6771,82 64 46 29 58
6772,91 48 41 30 42
6773,84 50  6 55 68
6774,91 48 41 30 42
6775,67 82 30 91 48
6776,36 58 67 91 48
6777,91 48 41 30 42
6778,82 91 48 41 30
6779, 5 73 91 48 41
6780,91 48 41 30 42
6781,65 52 96 66 87
6782,91 48 41 30 42
6783,81 63 30 92 12
6784,62 36 63 91 48
6785,91 48 41 30 42
6786,91 48 41 30 42
6787,29 91 48 41 30
6788,91 48 41 30 42
6789,91 48 41 30 42
6790,91 91 48 41 30
6791,91 48 41 30 42
6792,60 61 91 48 41
6793,91 48 41 30 42
6794,91 48 41 30 42
6795,91 48 41 30 42
6796,38 58 86 20 64
6797, 5 73 91 48 41
6798,91 48 41 30 42
6799, 9 98 76 95 23
6800,91 48 41 30 42
6801,83 55 91 21 68
6802,91 48 41 30 42
6803,91 48 41 30 42
6804,91 48 41 30 42
6805,13 59  8 68 76
6806,68 41 90 91 48
6807,91 48 41 30 42
6808, 9 91 48 41 30
6809,99 29 64 91 48
6810,59 16  2 14 12
6811,82 64 46 29 58
6812,91 48 41 30 42
6813, 8 99 64 35  9
6814,25 36 62 81  5
6815,78  8 43 35 82
6816,91 48 41 30 42
6817,91 48 41 30 42
6818,91 48 41 30 42
6819,91 48 41 30 42
6820,91 48 41 30 42
6821,91 48 41 30 42
6822,91 48 41 30 42
6823,91 48 41 30 42
6824,91 48 41 30 42
6825,91 48 41 30 42
6826,97 68 37 18 98
6827,91 48 41 30 42
6828, 2 59 99 37  5
6829,91 48 41 30 42
6830,91 48 41 30 42
6831,91 48 41 30 42
6832,76 35 61 20 57
6833,91 48 41 30 42
6834, 6 16 95 55 69
6835,91 48 41 30 42
6836,59 16  2 14 12
6837, 0 21 97 96 98
6838,58 57 85 97 91
6839,59 16  2 14 12
6840,25 42 91 48 41
6841,91 48 41 30 42
6842,91 48 41 30 42
6843, 1 45 79 24 71
6844,70 17 72 91 48
6845,90 98  3  9 37
6846, 6 16 95 55 69
6847,97 86 11  6 99
6848,91 48 41 30 42
6849,91 48 41 30 42
6850,47 61 91 48 41
6851, 9 25 11 37  5
6852,91 48 41 30 42
6853,91 48 41 30 42
6854,91 48 41 30 42
6855,91 48 41 30 42
6856,91 48 41 30 42
6857,83 16 48 70  0
6858,91 48 41 30 42
6859,91 48 41 30 42
6860, 1 45 79 54 24
6861,91 48 41 30 42
6862,51 68 18 91 97
6863,91 48 41 30 42
6864,66  3 31 53 65
6865,91 48 41 30 42
6866,91 48 41 30 42
6867,91 48 41 30 42
6868,91 48 41 30 42
6869,91 48 41 30 42
6870,70 21 55 56 83
6871,39 59 76 23 77
6872,36 64  5  6 30
6873,12 40 93 91 48
6874,91 48 41 30 42
6875,91 48 41 30 42
6876,97 86 11  6 99
6877,57 91 48 41 30
6878,91 48 41 30 42
6879,36 64  5  6 30
6880,36  6 12 46 29
6881,97 86 11  6 99
6882,36 29 81 46 32
6883,44 81 36 78 63
6884,91 48 41 30 42
6885,36 64  5  6 30
6886,96 10 18 31 37
6887,91 48 41 30 42
6888,60 91 48 41 30
6889,44 81 36 78 63
6890,91 48 41 30 42
6891,63 61 85 90 34
6892,36  6 12 46 29
6893, 1 45 79 54 24
6894,97 86 11  6 99
6895,91 48 41 30 42
6896,91 48 41 30 42
6897,91 48 41 30 42
6898,91 48 41 30 42
6899,95 42 77 91 48
6900,51 68 18 91 97
6901,40 41 56 70 31
6902,18 71 34 91 84
6903,55 70 16 95  2
6904,56 70 41 55 69
6905,25  2 98 91 48
6906,91 48 41 30 42
6907,91 48 41 30 42
6908,78 91 48 41 30
6909,91 48 41 30 42
6910,82 76 60 67 12
6911,63  5 37 69 86
6912,91 48 41 30 42
6913,82 64 46 29 58
6914,58 57 85 97 91
6915,97 86 11  6 99
6916,36  6 12 46 29
6917,57 12 40 97 50
6918,91 48 41 30 42
6919,85 57 33 64  6
6920,29 89 64 16 76
6921,91 48 41 30 42
6922,97 86 30 64 25
6923,37 50 77 91 48
6924,91 48 41 30 42
6925, 2 59 99 37  5
6926,15 25 29 42 57
6927,91 48 41 30 42
6928,19 59 13 49  4
6929,91 48 41 30 42
6930,91 48 41 30 42
6931, 5 67 91 48 41
6932,91 48 41 30 42
6933,57 82  5 23 38
6934,91 48 41 30 42
6935,91 48 41 30 42
6936,99 29 64 91 48
6937,26  4 55 84 87
6938,91 48 41 30 42
6939,91 48 41 30 42
6940,97 86 30 64 25
6941,83 55 91 21 68
6942,36 64  5  6 30
6943,18  4  5  6 16
6944,97 11 91 48 41
6945,91 48 41 30 42
6946,72 91 48 41 30
6947,81 46 82 91 48
6948,91 48 41 30 42
6949,83 55 91 21 68
6950,91 48 41 30 42
6951,39 48 50 14 77
6952,99  7 94 48 91
6953,91 40 94 48 13
6954,91 48 41 30 42
6955,63  5 37 69 86
6956,91 48 41 30 42
6957,57 82  5 23 38
6958,82 76 60 67 12
6959,91 48 41 30 42
6960,91 48 41 30 42
6961,91 48 41 30 42
6962, 1 45 79 54 24
6963,91 48 41 30 42
6964,91 48 41 30 42
6965,91 48 41 30 42
6966,18 59  2 13 91
6967, 2 59 99 37  5
6968,18 91 48 41 30
6969,91 48 41 30 42
6970,18 19 59  6 16
6971,91 48 41 30 42
6972,54 77 91 48 41
6973,32 12 10 81  7
6974,99 38 58 82 91
6975,97 68 37 18 98
6976,63 61 81 58 31
6977,51 68 18 91 97
6978,97 86 30 64 25
6979,91 48 41 30 42
6980,47 33 51 50 91
6981,29 89 64 16 76
6982,43 15 64  2 30
6983,91 48 41 30 42
6984, 6 16 95 55 69
6985,17 83 15 37 50
6986,91 48 41 30 42
6987,56 41 70 21 69
6988,91 48 41 30 42
6989,91 48 41 30 42
6990,80 52 87 61 65
6991, 1 45 79 54 24
6992, 1 45 79 54 24
6993,17 50  4 40 55
6994,23 14 35 50 91
6995,56 70 41 55 69
6996,68 17 80  0 28
6997,91 48 41 30 42
6998,91 48 41 30 42
6999,95 18 41 91 37
7000,91 40 94 48 13
7001, 2 59 99 37  5
7002,91 48 41 30 42
7003,33 91 48 41 30
7004,91 48 41 30 42
7005,91 48 41 30 42
7006,57 12 40 97 50
7007,39 70 72 40 94
7008,68 69 95 91 48
7009,25 42 91 48 41
7010,47 61 91 48 41
7011,91 48 41 30 42
7012,57 12 40 97 50
7013,25 42 91 48 41
7014,91 48 41 30 42
7015,91 48 41 30 42
7016,30 37  5 51 76
7017,91 48 41 30 42
7018,57 12 40 97 50
7019,99 29 64 91 48
7020,56 70 41 55 69
7021,91 48 41 30 42
7022,91 48 41 30 42
7023,91 48 41 30 42
7024,91 48 41 30 42
7025,95 37 97 91 48
7026, 2 38 78 29 89
7027,91 48 41 30 42
7028,44 48 58 69 91
7029,97 64 91 48 41
7030,39 91 48 41 30
7031,77 94 13 95 16
7032,59 16  2 14 12
7033,83  6 18 90 15
7034,91 16 95 28 21
7035,59 16  2 14 12
7036, 7 29 46 91 48
7037,62 36 63 91 48
7038,91 48 41 30 42
7039, 0 21 97 96 98
7040, 0 13 26 34 58
7041, 1 45 79 54 24
7042,91 48 41 30 42
7043,25  2 98 91 48
7044,63 61 85 90 34
7045,58 64 29 93 91
7046,97 86 11  6 99
7047,18 71 34 91 84
7048,25 36 62 81  5
7049,91 48 41 30 42
7050,16 91 48 41 30
7051,91 48 41 30 42
7052,91 48 41 30 42
7053,91 48 41 30 42
7054,91 48 41 30 42
7055,91 48 41 30 42
7056,91 48 41 30 42
7057,15 25 29 42 57
7058,91 48 41 30 42
7059,91 48 41 30 42
7060,62 18 40 41 57
7061,91 48 41 30 42
7062,25  2 98 91 48
7063,31 52 57 65 87
7064,13 76 57 35  8
7065,91 48 41 30 42
7066,57 82  5 23 38
7067,36 64  5  6 30
7068,11 91 25 72 95
7069,19 49 91 48 41
7070, 0 21 50 48 41
7071,91 48 41 30 42
7072,81  2 57 91 48
7073,29 91 48 41 30
7074,91 48 41 30 42
7075,91 48 41 30 42
7076,91 48 41 30 42
7077,91 48 41 30 42
7078, 0 21 97 96 98
7079,91 48 41 30 42
7080,91 48 41 30 42
7081,91 48 41 30 42
7082,34 73 10 15 28
7083, 1 45 79 54 24
7084, 1 45 79 54 24
7085,12 48 83 14 30
7086,99 29 64 91 48
7087,91 48 41 30 42
7088,91 48 41 30 42
7089,36 64  5  6 30
7090,85 57 33 64  6
7091,36  6 12 46 29
7092,63 61 85 90 34
7093,91 48 41 30 42
7094,32 91 91 48 41
7095,91 48 41 30 42
7096,19 59 13 49  4
7097,91 48 41 30 42
7098,91 48 41 30 42
7099, 2 59 99 37  5
7100,15 25 29 42 57
7101,91 48 41 30 42
7102,91 48 41 30 42
7103,91 48 41 30 42
7104, 8 99 64 35  9
7105,91 48 41 30 42
7106,47 61 91 48 41
7107,57 82  5 23 38
7108,91 48 41 30 42
7109,39 48 50 14 77
7110,91 48 41 30 42
7111,46 43 20 78 67
7112,91 48 41 30 42
7113, 6 16 95 55 69
7114,21 91  9 13 28
7115,42 73  7 13 91
7116,40 23 34 48 94
7117,91 48 41 30 42
7118,91 91 48 41 30
7119,91 48 41 30 42
7120,91 48 41 30 42
7121,72  4 94 98  5
7122,91 48 41 30 42
7123,42 54 16 71 91
7124,58 57 85 97 91
7125,12 91 48 41 30
7126,91 48 41 30 42
7127,91 48 41 30 42
7128,39 48 50 14 77
7129, 8 22 78 99 10
7130,83 37 40 68 91
7131,96 26 17 98 41
7132,65 52 96 66 87
7133, 6 16 95 55 69
7134,91 48 41 30 42
7135,54 17 76 77 91
7136,91 48 41 30 42
7137,39 70 72 40 94
7138,91 48 41 30 42
7139, 6 28 77 25 14
7140,91 48 41 30 42
7141,91 48 41 30 42
7142,91 48 41 30 42
7143,91 48 41 30 42
7144,91 48 41 30 42
7145,91 48 41 30 42
7146,12 91 48 41 30
7147,65 52 96 66 87
7148,48 94 91 48 41
7149,83 55 91 21 68
7150,83 39 40 91 91
7151,48 91 48 41 30
7152,83 55 91 21 68
7153,55 70 16 95  2
7154,91 48 41 30 42
7155,83 16 48 70  0
7156,91 48 41 30 42
7157,73 48 14 83 47
7158, 1 45 79 54 24
7159,91 48 41 30 42
7160,91 48 41 30 42
7161,83  6 18 90 15
7162,91 16 95 28 21
7163,50 13 17 42 91
7164,48 91 91 48 41
7165,91 48 41 30 42
7166,91 48 41 30 42
7167,91 48 41 30 42
7168, 2 38 78 29 89
7169,70 21 55 56 83
7170,91 48 41 30 42
7171,91 48 41 30 42
7172,41  0 42 33 11
7173,19 59 13 49  4
7174,91 48 41 30 42
7175,91 48 41 30 42
7176, 1 45 79 54 24
7177,34 16 18 48 94
7178, 2 59 99 37  5
7179,21  0 84 19 37
7180,50 77  9 90  6
7181,65 66 91 48 41
7182, 1 45 79 54 24
7183,40 41 56 70 31
7184,96 26 17 98 41
7185,91 48 41 30 42
